participant,language,task,word,stop,foll_vowel,type,duration,excl,negvotva,posvotva,
002,en,q1,particular,p,ə,,,NR,,,
002,en,q1,toxic,t,ɑ,POS_VOT,66,,,,
002,en,q1,people,p,iː,POS_VOT,51,,,,
002,en,q1,course,k,ɒ,POS_VOT,81,,,,
002,en,q1,paperchase,p,eɪ,POS_VOT,35,,,,
002,en,q1,two,t,uː,POS_VOT,74,,,,
002,en,q1,currently,k,ʌ,POS_VOT,77,,,,
002,en,q1,dissertation,d,ɪ,POS_VOT,21,,,,
002,en,q1,paperchase,p,eɪ,POS_VOT,44,,,,
002,en,q1,coding,k,əʊ,POS_VOT,84,,,,
002,en,q1,bootcamp,b,uː,POS_VOT,17,,,,
002,en,q1,course,k,ɒː,NEG_VOT,,,,,
002,en,q1,till,t,ɪ,,,NR,,,
002,en,q1,to,t,ə,,,NR,,,
002,en,q1,back,b,æ,NEG_VOT,,NR,,,
002,en,q1,to,t,ə,POS_VOT,60,,,,
002,en,q2,do,d,uː,POS_VOT,57,,,,
002,en,q2,part,p,ɑː,POS_VOT,60,,,,
002,en,q2,to,t,uː,POS_VOT,86,,,,
002,en,q2,kids,k,ɪ,POS_VOT,75,,,,
002,en,q2,cause,k,ə,POS_VOT,65,,,,
002,en,q2,didn't,d,ɪ,POS_VOT,19,,,,
002,en,q2,did,d,ɪ,POS_VOT,26,,,,
002,en,q2,bigger,b,ɪ,POS_VOT,12,,,,
002,en,q2,but,b,ʌ,,,NR,,,
002,en,q2,came,k,eɪ,POS_VOT,114,,,,
002,en,q2,course,k,ɒː,,,NR,,,
002,en,q2,became,b,ɪ,POS_VOT,8,,,,
002,en,q2,didn't,d,ɪ,POS_VOT,19,,,,
002,en,q2,didn't,d,ɪ,POS_VOT,28,,,,
002,en,q2,got,ɡ,ɑ,POS_VOT,24,,,,
002,en,q2,don't,d,əʊ,POS_VOT,24,,,,
002,en,q2,but,b,ʌ,POS_VOT,18,,,,
002,en,q2,do,d,uː,POS_VOT,25,,,,
002,en,q2,cousin,k,ʌ,POS_VOT,70,,,,
002,en,q2,course,k,ɔː,,,NR,,,
002,en,q2,being,b,iː,POS_VOT,10,,,,
002,en,q2,tablets,t,æ,POS_VOT,91,,,,
002,en,q2,gaming,ɡ,eɪ,POS_VOT,28,,,,
002,en,q2,pcs,p,iː,POS_VOT,47,,,,
002,en,q2,tvs,t,iː,POS_VOT,91,,,,
002,en,q2,people,p,iː,POS_VOT,27,,,,
002,en,q2,but,b,ʌ,POS_VOT,9,,,,
002,en,q2,technology,t,ɛ,POS_VOT,51,,,,
002,en,q2,don't,d,əʊ,,,NR,,,
002,en,q2,to,t,uː,POS_VOT,46,,,,
002,en,q2,but,b,ʌ,POS_VOT,5,,,,
002,en,q2,time,t,aɪ,POS_VOT,86,,,,
002,en,q2,can,k,æ,POS_VOT,103,,,,
002,en,q2,be,b,i,,,NR,,,
002,en,q2,to,t,ə,,,NR,,,
002,en,q2,go,ɡ,əʊ,POS_VOT,17,,,,
002,en,q2,because,b,ɪ,POS_VOT,17,,,,
002,en,q2,to,t,uː,POS_VOT,75,,,,
002,en,q2,pub,p,ʌ,POS_VOT,60,,,,
002,en,q2,public,p,ʌ,POS_VOT,19,,,,
002,en,q2,time,t,aɪ,,,NR,,,
002,en,q2,to,t,ə,,,NR,,,
002,en,q2,to,t,ə,POS_VOT,62,,,,
002,en,q2,go,ɡ,əʊ,POS_VOT,32,,,,
002,en,q2,back,b,æ,,,NR,,,
002,en,q2,to,t,ə,,,NR,,,
002,en,q2,parents,p,æ,,,NR,,,
002,en,q2,to,t,ə,,,NR,,,
002,en,q2,go,ɡ,əʊ,,,NR,,,
002,en,q2,can,k,æ,POS_VOT,46,,,,
002,en,q2,be,b,iː,,,NR,,,
002,en,q2,because,b,ɪ,POS_VOT,13,,,,
002,en,q2,can,k,ə,POS_VOT,92,,,,
002,en,q2,keep,k,iː,POS_VOT,74,,,,
002,en,q2,touch,t,ʌ,POS_VOT,65,,,,
002,en,q2,do,d,uː,POS_VOT,51,,,,
002,en,q2,danger,d,eɪ,POS_VOT,15,,,,
002,en,q2,to,t,ə,,,NR,,,
002,en,q2,contact,k,ɒ,,,NR,,,
002,en,q2,can,k,æ,POS_VOT,82,,,,
002,en,q2,be,b,iː,,,NR,,,
002,en,q2,but,b,ʌ,POS_VOT,6,,,,
002,en,q2,game,ɡ,eɪ,POS_VOT,28,,,,
002,en,q2,games,ɡ,eɪ,POS_VOT,16,,,,
002,en,q2,can,k,æ,POS_VOT,82,,,,
002,en,q2,be,b,iː,,,NR,,,
002,en,q2,but,b,ʌ,POS_VOT,14,,,,
002,en,q2,time,t,aɪ,POS_VOT,85,,,,
002,en,q2,because,b,ɪ,POS_VOT,14,,,,
002,en,q2,don't,d,əʊ,,,NR,,,
002,en,q2,get,ɡ,ɛ,POS_VOT,21,,,,
002,en,q2,pushed,p,u,POS_VOT,41,,,,
002,en,q2,by,b,aɪ,POS_VOT,12,,,,
002,en,q2,peers,p,ɪə,POS_VOT,75,,,,
002,en,q2,parent,p,æ,POS_VOT,63,,,,
002,en,q2,be,b,iː,POS_VOT,12,,,,
002,en,q2,big,b,ɪ,POS_VOT,12,,,,
002,en,q2,difficult,d,ɪ,POS_VOT,28,,,,
002,en,q2,to,t,uː,POS_VOT,75,,,,
002,en,q2,to,t,ə,POS_VOT,60,,,,
002,en,q2,consider,k,ə,POS_VOT,52,,,,
002,en,q2,but,b,ʌ,POS_VOT,11,,,,
002,en,q2,don't,d,əʊ,POS_VOT,18,,,,
002,en,q2,good,g,ʊ,,,VA,-152,30,
002,en,q2,parents,p,æ,,,NR,,,
002,en,q2,giving,ɡ,ɪ,POS_VOT,16,,,,
002,en,q2,technology,t,ɛ,POS_VOT,59,,,,
002,en,s1,decided,d,ɪ,POS_VOT,25,,,,
002,en,s1,to,t,ə,,,NR,,,
002,en,s1,to,t,uː,POS_VOT,92,,,,
002,en,s1,duck,d,ʌ,POS_VOT,15,,,,
002,en,s1,duck,d,ʌ,POS_VOT,21,,,,
002,en,s1,decided,d,ɪ,,,NV,,,
002,en,s1,coordinate,k,ə,POS_VOT,78,,,,
002,en,s1,to,t,ə,POS_VOT,63,,,,
002,en,s1,bunker,b,ʌ,POS_VOT,10,,,,
002,en,s1,to,t,ə,POS_VOT,55,,,,
002,en,s1,came,k,eɪ,POS_VOT,58,,,,
002,en,s1,turkey,t,ɜː,POS_VOT,56,,,,
002,en,s1,convinced,k,ə,POS_VOT,68,,,,
002,en,s1,turkey,t,ɜː,,,NR,,,
002,en,s1,come,k,ʌ,,,NR,,,
002,en,s1,pig,p,ɪ,POS_VOT,53,,,,
002,en,s1,came,k,eɪ,POS_VOT,73,,,,
002,en,s1,because,b,ɪ,,,NR,,,
002,en,s1,to,t,ə,POS_VOT,39,,,,
002,en,s1,get,ɡ,ɛ,POS_VOT,20,,,,
002,en,s1,but,b,ʌ,POS_VOT,8,,,,at 73 ms
002,en,s1,came,k,eɪ,POS_VOT,96,,,,
002,en,s1,goat,ɡ,əʊ,POS_VOT,18,,,,
002,en,s1,came,k,eɪ,,,NR,,,
002,en,s1,don't,d,əʊ,,,NR,,,
002,en,s1,goat,ɡ,əʊ,POS_VOT,19,,,,
002,en,s1,convinced,k,ə,POS_VOT,65,,,,
002,en,s1,to,t,uː,POS_VOT,67,,,,
002,en,s1,bunker,b,ʌ,,,NR,,,
002,en,s1,could,k,ʊ,,,NV,,,
002,en,r1,day,d,eɪ,POS_VOT,26,,,,
002,en,r1,pecking,p,ɛ,,,NV,,,
002,en,r1,dirt,d,ɜː,POS_VOT,13,,,,
002,en,r1,tasty,t,ɪ,POS_VOT,97,,,,
002,en,r1,dear,d,ɪ,POS_VOT,36,,,,
002,en,r1,disataser,d,ɪ,POS_VOT,27,,,,
002,en,r1,bit,b,ɪ,POS_VOT,17,,,,
002,en,r1,could,k,ʊ,POS_VOT,21,,,,
002,en,r1,bit,b,ɪ,POS_VOT,7,,,,at 18 s
002,en,r1,painful,p,eɪ,POS_VOT,33,,,,
002,en,r1,bump,b,ʌ,POS_VOT,11,,,,
002,en,r2,better,b,ɛ,POS_VOT,8,,,,
002,en,r1,panicked,p,æ,POS_VOT,71,,,,
002,en,r1,ducky,d,ʌ,POS_VOT,14,,,,
002,en,r1,doing,d,uː,,,VA,-114,25,at 28 s
002,en,r1,backstroke,b,æ,POS_VOT,6,,,,
002,en,r1,pond,p,ɑ,POS_VOT,76,,,,
002,en,r1,get,ɡ,ɛ,POS_VOT,20,,,,at 31 s
002,en,r1,bath,b,ɑː,POS_VOT,11,,,,
002,en,r1,calm,k,ɒː,POS_VOT,85,,,,
002,en,r1,ducky,d,ʌ,POS_VOT,25,,,,
002,en,r1,puffing,p,ʌ,POS_VOT,30,,,,
002,en,r1,time,t,aɪ,POS_VOT,86,,,,
002,en,r1,dog,d,ɑ,POS_VOT,19,,,,
002,en,r1,time,t,aɪ,,,NR,,,
002,en,r1,to,t,uː,POS_VOT,63,,,,
002,en,r1,bathe,b,æ,POS_VOT,14,,,,
002,en,r1,to,t,ə,POS_VOT,58,,,,
002,en,r1,bump,b,ʌ,POS_VOT,7,,,,
002,en,r1,ducky,d,ʌ,POS_VOT,16,,,,
002,en,r1,could,k,ʊ,POS_VOT,32,,,,
002,en,r1,boy,b,ɔɪ,POS_VOT,21,,,,
002,en,r1,coward,k,aʊ,POS_VOT,66,,,,
002,en,r1,get,g,ɛ,POS_VOT,19,,,,
002,en,r1,come,k,ʌ,POS_VOT,64,,,,
002,en,r1,better,b,ɛ,POS_VOT,11,,,,
002,en,r1,down,d,aʊ,POS_VOT,21,,,,
002,en,r1,path,p,ɑː,POS_VOT,66,,,,
002,en,r1,pair,p,ɛ,,,NR,,,
002,en,r1,poor,p,ɒ,POS_VOT,76,,,,
002,en,r1,burst,b,ɜː,NEG_VOT,-63,,,,
002,en,r1,tears,t,ɪə,POS_VOT,86,,,,
002,en,r1,don't,d,əʊ,,,NR,,,
002,en,r1,bit,b,ɪ,POS_VOT,11,,,,
002,en,r1,delicate,d,ɛ,POS_VOT,19,,,,
002,en,r1,courage,k,ʌ,POS_VOT,63,,,,
002,en,r1,ducky,d,ʌ,POS_VOT,26,,,,
002,en,r1,to,t,ə,,,NR,,,
002,en,r1,got,ɡ,ɑ,POS_VOT,19,,,,
002,en,r1,tissue,t,ɪ,,,NR,,,
002,en,r1,down,d,aʊ,POS_VOT,17,,,,at 114 s
002,en,r1,perky,p,ɜː,POS_VOT,60,,,,
002,en,r1,turkey,t,ɜː,,,NR,,,
002,en,r1,picking,p,ɪ,POS_VOT,34,,,,
002,en,r1,perky,p,ɜː,POS_VOT,48,,,,
002,en,r1,turkey,t,ɜː,POS_VOT,70,,,,
002,en,r1,day,d,eɪ,POS_VOT,26,,,,
002,en,r1,day,d,eɪ,POS_VOT,21,,,,
002,en,r1,perky,p,ɜː,POS_VOT,51,,,,
002,en,r1,turkey,t,ɜː,POS_VOT,73,,,,
002,en,r1,dear,d,iː,POS_VOT,25,,,,
002,en,r1,disaster,d,ɪ,POS_VOT,25,,,,
002,en,r1,bawled,b,ɒː,POS_VOT,14,,,,at 143 s
002,en,r1,doomed,d,uː,POS_VOT,19,,,,
002,en,r1,goodness,ɡ,ʊ,POS_VOT,18,,,,at 146 s
002,en,r1,can't,k,æ,,,NR,,,
002,en,r1,be,b,iː,POS_VOT,12,,,,
002,en,r1,bad,b,æ,POS_VOT,6,,,,
002,en,r1,perky,p,ɜː,POS_VOT,42,,,,
002,en,r1,turkey,t,ɜː,POS_VOT,73,,,,
002,en,r1,to,t,ə,POS_VOT,39,,,,
002,en,r1,down,d,aʊ,NEG_VOT,-50,,,,
002,en,r1,be,b,iː,POS_VOT,7,,,,
002,en,r1,declare,d,ɪ,POS_VOT,19,,,,
002,en,r1,ducky,d,ʌ,POS_VOT,14,,,,
002,en,r1,coordinating,k,ə,POS_VOT,72,,,,
002,en,r1,better,b,ɛ,,,NR,,,
002,en,r1,come,k,ʌ,POS_VOT,57,,,,
002,en,r1,perky,p,ɜː,,,NR,,,
002,en,r1,turkey,t,ɜː,POS_VOT,71,,,,
002,en,r1,count,k,aʊ,POS_VOT,55,,,,
002,en,r1,down,d,aʊ,POS_VOT,18,,,,
002,en,r1,by,b,aɪ,,,NR,,,
002,en,r1,bog,b,ɑ,POS_VOT,12,,,,
002,en,r1,piggly,p,ɪ,POS_VOT,47,,,,
002,en,r1,piece,p,iː,POS_VOT,49,,,,
002,en,r1,piggy,p,ɪ,POS_VOT,27,,,,
002,en,r1,panicking,p,æ,POS_VOT,105,,,,
002,en,r1,paranoid,p,æ,POS_VOT,94,,,,
002,en,r1,got,ɡ,ɑ,POS_VOT,27,,,,
002,en,r1,told,t,əʊ,POS_VOT,44,,,,
002,en,r1,bird,b,ɜː,,,NR,,,
002,en,r1,but,b,ʌ,POS_VOT,8,,,,at 194 s
002,en,r1,could,k,ʊ,,,NR,,,
002,en,r1,barely,b,ɛ,POS_VOT,4,,,,
002,en,r1,piggly,p,ɪ,POS_VOT,44,,,,
002,en,r1,pathetic,p,ə,POS_VOT,34,,,,
002,en,r1,don't,d,ɑ,POS_VOT,12,,,,
002,en,r1,big,b,ɪ,POS_VOT,7,,,,
002,en,r1,getting,ɡ,ɛ,POS_VOT,17,,,,
002,en,r1,beyond,b,ɪ,POS_VOT,10,,,,
002,en,r1,began,b,ɪ,POS_VOT,18,,,,
002,en,r1,to,t,uː,POS_VOT,62,,,,
002,en,r1,ducky,d,ʌ,,,NR,,,
002,en,r1,but,b,ʌ,,,NR,,,
002,en,r1,to,t,ə,,,NR,,,
002,en,r1,to,t,ə,POS_VOT,52,,,,
002,en,r1,bunker,b,ʌ,POS_VOT,13,,,,
002,en,r1,to,t,ə,POS_VOT,96,,,,
002,en,r1,piggly,p,ɪ,,,NR,,,
002,en,r1,to,t,ə,,,NV,,,
002,en,r1,do,d,uː,POS_VOT,29,,,,
002,en,r1,come,k,ʌ,POS_VOT,55,,,,
002,en,r1,two,t,uː,POS_VOT,94,,,,
002,en,r1,don't,d,o,POS_VOT,23,,,,
002,en,r1,perky,p,ɜː,POS_VOT,67,,,,
002,en,r1,turkey,t,ɜː,,,NR,,,
002,en,r1,can,k,æ,,,NR,,,
002,en,r1,beak,b,iː,POS_VOT,10,,,,
002,en,r1,too,t,uː,POS_VOT,85,,,,
002,en,r1,piggly,p,ɪ,,,NR,,,
002,en,r1,down,d,aʊ,POS_VOT,20,,,,
002,en,r1,beside,b,ɪ,POS_VOT,7,,,,
002,en,r1,could,k,ʊ,POS_VOT,45,,,,
002,en,r1,keep,k,iː,POS_VOT,51,,,,
002,en,r1,down,d,aʊ,,,NR,,,
002,en,r1,got,ɡ,ɒ,POS_VOT,19,,,,
002,en,r1,poisoned,p,ɔɪ,POS_VOT,76,,,,
002,en,r1,ducky,d,ʌ,POS_VOT,21,,,,
002,en,r1,pull,p,ʊ,POS_VOT,47,,,,
002,en,r1,together,t,ə,POS_VOT,58,,,,
002,en,r1,come,k,ʌ,,,NR,,,
002,en,r1,to,t,ə,POS_VOT,36,,,,
002,en,r1,doomsday,d,uː,POS_VOT,37,,,,
002,en,r1,confused,k,ə,POS_VOT,53,,,,
002,en,r1,today,t,ə,POS_VOT,57,,,,
002,en,r1,couldn't,k,ʊ,POS_VOT,55,,,,
002,en,r1,piggly,p,ɪ,POS_VOT,27,,,,
002,en,r1,pickled,p,ɪ,POS_VOT,33,,,,
002,en,r1,belongs,b,ɪ,POS_VOT,19,,,,
002,en,r1,to,t,ə,POS_VOT,50,,,,
002,en,r1,get,ɡ,ɛ,POS_VOT,15,,,,
002,en,r1,to,t,uː,POS_VOT,61,,,,
002,en,r1,bunker,b,ʌ,POS_VOT,7,,,,
002,en,r1,time,t,aɪ,POS_VOT,71,,,,
002,en,r1,ducky,d,ʌ,POS_VOT,16,,,,
002,en,r1,together,t,ə,POS_VOT,48,,,,
002,en,r1,talk,t,ɒ,POS_VOT,62,,,,
002,en,r1,perish,p,ɛ,POS_VOT,88,,,,
002,en,r1,down,d,aʊ,,,NR,,,
002,en,r1,beside,b,i,,,NR,,,
002,en,r1,gave,ɡ,eɪ,,,VA,-140,28,at 314 s
002,en,r1,burp,b,ɝ,,,NV,,,
002,en,r1,but,b,ʌ,POS_VOT,20,,,,
002,en,r1,can,k,æ,POS_VOT,58,,,,
002,en,r1,pub,p,ʌ,POS_VOT,52,,,,
002,en,r1,down,d,aʊ,,,NR,,,
002,en,r1,goaty,ɡ,əʊ,POS_VOT,23,,,,
002,en,r1,goaty,ɡ,əʊ,POS_VOT,29,,,,
002,en,r1,goodie,ɡ,ʊ,POS_VOT,18,,,,
002,en,r1,panic,p,æ,POS_VOT,89,,,,
002,en,r1,get,ɡ,ɛ,POS_VOT,25,,,,
002,en,r1,bump,b,ʌ,POS_VOT,7,,,,
002,en,r1,gave,ɡ,eɪ,POS_VOT,17,,,,
002,en,r1,gobbled,ɡ,ɒ,POS_VOT,25,,,,
002,en,r1,perky,p,ɜː,,,NV,,,
002,en,r1,turkey,t,ɜː,,,NR,,,
002,en,r1,be,b,iː,POS_VOT,14,,,,
002,en,r1,but,b,ʌ,,,VA,-64,12,
002,en,r1,be,b,iː,POS_VOT,12,,,,
002,en,r1,keep,k,iː,POS_VOT,67,,,,
002,en,r1,goaty,ɡ,əʊ,POS_VOT,18,,,,
002,en,r1,get,ɡ,ɑ,POS_VOT,29,,,,
002,en,r1,turkey,t,ɜː,POS_VOT,68,,,,
002,en,r1,can,k,æ,,,NR,,,
002,en,r1,count,k,aʊ,POS_VOT,55,,,,
002,en,r1,ducky,d,ʌ,,,NR,,,
002,en,r1,behave,b,ɪ,POS_VOT,9,,,,
002,en,r1,goatie,ɡ,əʊ,POS_VOT,17,,,,
002,en,r1,time,t,aɪ,,,NR,,,at 367 s
002,en,r1,coordinating,k,ə,POS_VOT,70,,,,
002,en,r1,goaty,ɡ,əʊ,POS_VOT,21,,,,
002,en,r2,but,b,ʌ,,,NR,,,
002,en,r1,pithy,p,ɪ,POS_VOT,81,,,,
002,en,r1,people,p,iː,POS_VOT,33,,,,
002,en,r1,call,k,ɒ,POS_VOT,64,,,,
002,en,r1,ducky,d,ʌ,POS_VOT,19,,,,
002,en,r1,bowing,b,əʊ,NEG_VOT,-74,,,,
002,en,r1,but,b,ʌ,POS_VOT,10,,,,
002,en,r1,going,ɡ,əʊ,POS_VOT,26,,,,
002,en,r1,bit,b,ɪ,POS_VOT,17,,,,
002,en,r1,piggly,p,ɪ,,,NR,,,
002,en,r1,delays,d,ə,POS_VOT,22,,,,
002,en,r1,can,k,æ,POS_VOT,57,,,,
002,en,r1,go,ɡ,əʊ,POS_VOT,23,,,,
002,en,r1,dehydrated,d,iː,POS_VOT,22,,,,
002,en,r1,boy,b,ɔɪ,,,NR,,,
002,en,r1,goaty,ɡ,əʊ,POS_VOT,23,,,,
002,en,r2,goaty,ɡ,əʊ,POS_VOT,26,,,,
002,en,r1,good,ɡ,ʊ,POS_VOT,27,,,,
002,en,r1,disaster,d,ɪ,POS_VOT,26,,,,
002,en,sen,pot,p,ɑ,POS_VOT,55,,,,
002,en,sen,tea,t,iː,POS_VOT,114,,,,at 1 s
002,en,sen,to,t,ə,POS_VOT,69,,,,
002,en,sen,pass,p,ɑː,POS_VOT,80,,,,
002,en,sen,cut,k,ʌ,POS_VOT,76,,,,
002,en,sen,pie,p,aɪ,POS_VOT,104,,,,
002,en,sen,parts,p,ɑː,POS_VOT,105,,,,
002,en,sen,cooked,k,ʊ,POS_VOT,70,,,,
002,en,sen,before,b,ɪ,POS_VOT,12,,,,
002,en,sen,bell,b,ɛ,POS_VOT,12,,,,
002,en,sen,bind,b,aɪ,POS_VOT,12,,,,
002,en,sen,books,b,ʊ,POS_VOT,10,,,,
002,en,sen,tusk,t,ʌ,POS_VOT,66,,,,
002,en,sen,to,t,ə,,,NR,,,
002,en,sen,costly,k,ɒ,POS_VOT,68,,,,
002,en,sen,gifts,ɡ,ɪ,POS_VOT,24,,,,
002,en,sen,tiny,t,aɪ,POS_VOT,104,,,,
002,en,sen,girl,ɡ,ɝ,POS_VOT,16,,,,
002,en,sen,took,t,ʊ,POS_VOT,75,,,,
002,en,sen,days,d,eɪ,POS_VOT,11,,,,
002,en,sen,dish,d,ɪ,,,NV,,,
002,en,sen,kitten,k,ɪ,POS_VOT,61,,,,
002,en,sen,dog,d,ɑ,POS_VOT,15,,,,
002,en,sen,down,d,aʊ,POS_VOT,19,,,,
002,en,sen,corn,k,ɔː,POS_VOT,65,,,,
002,en,sen,cobs,k,ɑ,,,NR,,,
002,en,sen,can,k,æ,POS_VOT,52,,,,
002,en,sen,be,b,iː,,,NR,,,
002,en,sen,to,t,uː,,,NR,,,
002,en,sen,kindle,k,ɪ,POS_VOT,71,,,,
002,en,sen,gift,ɡ,ɪ,POS_VOT,32,,,,
002,en,sen,to,t,uː,POS_VOT,91,,,,
002,en,sen,buyer,b,aɪ,POS_VOT,11,,,,
002,en,sen,good,ɡ,ʊ,POS_VOT,29,,,,
002,en,sen,gain,ɡ,eɪ,POS_VOT,27,,,,
002,en,sen,good,ɡ,ʊ,POS_VOT,22,,,,
002,en,sen,cook,k,ʊ,POS_VOT,77,,,,
005,en,q1,big,b,ɪ,POS_VOT,10,,,,
005,en,q1,couple,k,ʌ,POS_VOT,32,,,,
005,en,q1,because,b,ɪ,POS_VOT,13,,,,
005,en,q1,decided,d,ɪ,,,NV,,,
005,en,q1,gonna,ɡ,ə,POS_VOT,17,,,,
005,en,q1,back,b,æ,POS_VOT,10,,,,
005,en,q1,to,t,ə,POS_VOT,50,,,,
005,en,q1,packing,p,æ,POS_VOT,48,,,,
005,en,q1,tiles,t,aɪ,POS_VOT,63,,,,
005,en,q1,decisions,d,ɪ,,,NR,,,
005,en,q1,to,t,ə,,,NR,,,
005,en,q1,gonna,ɡ,ə,POS_VOT,21,,,,
005,en,q1,be,b,iː,POS_VOT,14,,,,
005,en,q1,going,ɡ,əʊ,POS_VOT,29,,,,
005,en,q1,kids,k,ɪ,POS_VOT,56,,,,
005,en,q1,days,d,eɪ,POS_VOT,22,,,,
005,en,q1,beach,b,iː,POS_VOT,15,,,,
005,en,q1,do,d,uː,POS_VOT,23,,,,
005,en,q1,gardening,ɡ,ɑː,POS_VOT,20,,,,
005,en,q1,gonna,ɡ,ə,POS_VOT,18,,,,
005,en,q1,gonna,ɡ,ə,POS_VOT,15,,,,
005,en,q1,kids,k,ɪ,POS_VOT,46,,,,
005,en,q1,cousins,k,ʌ,POS_VOT,64,,,,
005,en,q1,gonna,ɡ,ə,POS_VOT,22,,,,
005,en,q1,come,k,ʌ,POS_VOT,62,,,,
005,en,q1,back,b,æ,POS_VOT,13,,,,
005,en,q1,to,t,ə,POS_VOT,34,,,,
005,en,q1,can,k,ə,POS_VOT,73,,,,
005,en,q1,build,b,ɪ,POS_VOT,10,,,,
005,en,q1,bit,b,ɪ,POS_VOT,10,,,,
005,en,q1,bit,b,ɪ,,,NR,,,
005,en,q1,two,t,uː,POS_VOT,42,,,,
005,en,q1,two,t,uː,,,NR,,,
005,en,q1,gonna,ɡ,ə,POS_VOT,10,,,,
005,en,q1,back,b,æ,POS_VOT,16,,,,
005,en,q1,gonna,ɡ,ə,POS_VOT,13,,,,
005,en,q1,be,b,iː,POS_VOT,17,,,,
005,en,q2,depends,d,ɪ,POS_VOT,31,,,,
005,en,q2,depends,d,ɪ,POS_VOT,17,,,,
005,en,q2,part,p,ɑː,POS_VOT,67,,,,
005,en,q2,because,b,ɪ,,,NR,,,
005,en,q2,to,t,ə,POS_VOT,54,,,,
005,en,q2,budapest,b,u,POS_VOT,7,,,,
005,en,q2,considered,k,ə,POS_VOT,47,,,,
005,en,q2,big,b,ɪ,POS_VOT,17,,,,
005,en,q2,but,b,ʌ,POS_VOT,18,,,,
005,en,q2,can,k,æ,POS_VOT,45,,,,
005,en,q2,pubs,p,ʌ,POS_VOT,79,,,,
005,en,q2,to,t,uː,POS_VOT,80,,,,
005,en,q2,to,t,ə,POS_VOT,47,,,,
005,en,q2,to,t,ə,,,NR,,,
005,en,q2,kids,k,ɪ,POS_VOT,57,,,,
005,en,q2,to,t,uː,POS_VOT,105,,,,
005,en,q2,countryside,k,ʌ,POS_VOT,42,,,,
005,en,q2,garden,ɡ,ɑː,POS_VOT,27,,,,
005,en,q2,bit,b,ɪ,POS_VOT,13,,,,
005,en,q2,because,b,ɪ,POS_VOT,17,,,,
005,en,q2,kids,k,ɪ,POS_VOT,56,,,,
005,en,q2,tiring,t,aɪ,POS_VOT,115,,,,
005,en,q2,but,b,ʌ,POS_VOT,15,,,,
005,en,q2,go,ɡ,əʊ,POS_VOT,27,,,,
005,en,q2,bit,b,ɪ,POS_VOT,18,,,,
005,en,q2,can,k,æ,POS_VOT,33,,,,
005,en,q2,do,d,uː,POS_VOT,18,,,,
005,en,q2,gardening,ɡ,ɑː,POS_VOT,42,,,,
005,en,q2,go,ɡ,əʊ,NEG_VOT,-43,,,,
005,en,q2,bike,b,aɪ,POS_VOT,12,,,,
005,en,q2,don't,d,əʊ,POS_VOT,18,,,,
005,en,q2,to,t,uː,POS_VOT,56,,,,
005,en,q2,public,p,ʌ,POS_VOT,72,,,,
005,en,q2,because,b,ɪ,POS_VOT,21,,,,
005,en,q2,can,k,æ,POS_VOT,28,,,,
005,en,q2,to,t,ə,POS_VOT,40,,,,
005,en,q2,pop,p,ɒ,POS_VOT,21,,,,
005,en,q2,carried,k,ɑː,POS_VOT,52,,,,
005,en,q2,go,ɡ,əʊ,POS_VOT,39,,,,
005,en,q2,to,t,ə,POS_VOT,62,,,,
005,en,q2,do,d,uː,,,VA,-107,27,
005,en,q2,come,k,ʌ,POS_VOT,37,,,,
005,en,q2,back,b,æ,POS_VOT,10,,,,
005,en,q2,but,b,ʌ,,,NR,,,
005,en,q2,go,ɡ,əʊ,POS_VOT,43,,,,
005,en,q2,bike,b,aɪ,POS_VOT,13,,,,
005,en,q2,being,b,iː,POS_VOT,26,,,,
005,en,q2,turn,t,ɜː,,,NR,,,
005,en,s1,day,d,eɪ,,,NR,,,
005,en,s1,dirt,d,ɜː,POS_VOT,21,,,,
005,en,s1,bump,b,ʌ,POS_VOT,7,,,,
005,en,s1,gonna,ɡ,ə,POS_VOT,19,,,,
005,en,s1,be,b,iː,POS_VOT,9,,,,
005,en,s1,gonna,ɡ,ə,POS_VOT,30,,,,
005,en,s1,go,ɡ,əʊ,POS_VOT,26,,,,
005,en,s1,tell,t,ɛ,POS_VOT,51,,,,
005,en,s1,gonna,ɡ,ə,POS_VOT,22,,,,
005,en,s1,be,b,iː,,,NR,,,
005,en,s1,ducky,d,ʌ,,,CS,,,
005,en,s1,pond,p,ɒ,POS_VOT,52,,,,
005,en,s1,told,t,əʊ,POS_VOT,51,,,,
005,en,s1,don't,d,əʊ,NEG_VOT,-76,,,,
005,en,s1,can,k,ə,POS_VOT,35,,,,
005,en,s1,got,ɡ,ɒ,POS_VOT,25,,,,
005,en,s1,bump,b,ʌ,POS_VOT,8,,,,
005,en,s1,gonna,ɡ,ə,,,NR,,,
005,en,s1,calmed,k,ɑː,POS_VOT,53,,,,
005,en,s1,to,t,ə,POS_VOT,71,,,,
005,en,s1,gonna,ɡ,ə,POS_VOT,21,,,,
005,en,s1,do,d,uː,,,VA,-90,23,
005,en,s1,together,t,ə,POS_VOT,31,,,,
005,en,s1,gonna,ɡ,ə,POS_VOT,25,,,,
005,en,s1,tell,t,ɛ,POS_VOT,52,,,,
005,en,s1,to,t,ə,POS_VOT,40,,,,
005,en,s1,come,k,ʌ,POS_VOT,51,,,,
005,en,s1,to,t,ə,,,NR,,,
005,en,s1,to,t,ə,POS_VOT,79,,,,
